"symbol","tax_id","tid","gene_name","gene_id"
"SLC8A1",9606,11071,"Sodium/calcium exchanger 1",6546
"SLC9A1",9606,11096,"Sodium/hydrogen exchanger 1",6548
"SLC9A2",9606,11098,"Sodium/hydrogen exchanger 2",6549
"SLC9A3",9606,12588,"Sodium/hydrogen exchanger 3",6550
"SLC9A5",9606,12589,"Sodium/hydrogen exchanger 5",6553
"SLCO1A2",9606,104064,"Solute carrier organic anion transporter family member 1A2",6579
"SLCO1B1",9606,103947,"Solute carrier organic anion transporter family member 1B1",10599
"SLCO1B3",9606,104062,"Solute carrier organic anion transporter family member 1B3",28234
"SLCO1C1",9606,104638,"Solute carrier organic anion transporter family member 1C1",53919
"SLCO2A1",9606,104644,"Solute carrier organic anion transporter family member 2A1",6578
"SLCO2B1",9606,104065,"Solute carrier organic anion transporter family member 2B1",11309
"SLCO3A1",9606,104626,"Solute carrier organic anion transporter family member 3A1",28232
"SLCO4A1",9606,104620,"Solute carrier organic anion transporter family member 4A1",28231
"SLCO4C1",9606,104631,"Solute carrier organic anion transporter family member 4C1",353189
"SLK",9606,30035,"Serine/threonine-protein kinase 2",9748
"SMAD2",9606,107618,"Mothers against decapentaplegic homolog 2",4087
"SMAD3",9606,103691,"Mothers against decapentaplegic homolog 3",4088
"SMARCA2",9606,105691,"Probable global transcription activator SNF2L2",6595
"SMARCA4",9606,107968,"Transcription activator BRG1",6597
"SMG1",9606,104275,"Serine/threonine-protein kinase SMG1",23049
"SMN2",9606,103665,"Survival motor neuron protein",6607
"SMO",9606,101400,"Smoothened homolog",6608
"SMO",9606,105344,"Spermine oxidase",6608
"SMOX",9606,105344,"Spermine oxidase",54498
"SMPD1",9606,11570,"Sphingomyelin phosphodiesterase",6609
"SMPD2",9606,10001,"Neutral sphingomyelinase",6610
"SMYD2",9606,105227,"N-lysine methyltransferase SMYD2",56950
"SMYD3",9606,105632,"Histone-lysine N-methyltransferase SMYD3",64754
"SNCA",9606,102780,"Alpha-synuclein",6622
"SNCAIP",9606,104389,"Synphilin-1",9627
"SNRK",9606,104315,"SNF-related serine/threonine-protein kinase",54861
"SOAT1",9606,12920,"Acyl coenzyme A:cholesterol acyltransferase 1",6646
"SOAT2",9606,11204,"Acyl coenzyme A:cholesterol acyltransferase 2",8435
"SOD1",9606,12763,"Superoxide dismutase",6647
"SOD3",9606,104596,"Extracellular superoxide dismutase [Cu-Zn]",6649
"SORD",9606,11447,"Sorbitol dehydrogenase",6652
"SORT1",9606,11443,"Neurotensin receptor 3",6272
"SP1",9606,102411,"Transcription factor Sp1",6667
"SP140",9606,108003,"Nuclear body protein SP140",11262
"SPATA5",9606,105583,"Spermatogenesis-associated protein 5",166378
"SPHK1",9606,11882,"Sphingosine kinase 1",8877
"SPHK2",9606,10900,"Sphingosine kinase 2",56848
"SPSB2",9606,109467,"SPRY domain-containing SOCS box protein 2",84727
"SQLE",9606,11230,"Squalene monooxygenase",6713
"SRC",9606,10434,"Tyrosine-protein kinase SRC",6714
"SRC",9606,105035,"VEGF-receptor 2 and tyrosine-protein kinase SRC",6714
"SRD5A1",9606,79,"Steroid 5-alpha-reductase 1",6715
"SRD5A2",9606,120,"Steroid 5-alpha-reductase 2",6716
"SREBF2",9606,104246,"Sterol regulatory element-binding protein 2",6721
"SRM",9606,11471,"Spermidine synthase",6723
"SRMS",9606,101508,"Tyrosine-protein kinase Srms",6725
"SRPK1",9606,100789,"Serine/threonine-protein kinase SRPK1",6732
"SRPK2",9606,101496,"Serine/threonine-protein kinase SRPK2",6733
"SRPK3",9606,100975,"Serine/threonine-protein kinase SRPK3",26576
"SRR",9606,100445,"Serine racemase",63826
"SSB",9606,104554,"Lupus La protein",6741
"SSH2",9606,109522,"Protein phosphatase Slingshot homolog 2",85464
"SSTR1",9606,12786,"Somatostatin receptor 1",6751
"SSTR1",9606,104951,"Somatostatin receptor",6751
"SSTR2",9606,104951,"Somatostatin receptor",6752
"SSTR2",9606,117,"Somatostatin receptor 2",6752
"SSTR3",9606,11261,"Somatostatin receptor 3",6753
"SSTR3",9606,104951,"Somatostatin receptor",6753
"SSTR4",9606,104951,"Somatostatin receptor",6754
"SSTR4",9606,10183,"Somatostatin receptor 4",6754
"SSTR5",9606,104951,"Somatostatin receptor",6755
"SSTR5",9606,11265,"Somatostatin receptor 5",6755
"ST14",9606,12725,"Matriptase",6768
"ST3GAL1",9606,109836,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",6482
"ST3GAL3",9606,109838,"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase",6487
"ST6GAL1",9606,109837,"Beta-galactoside alpha-2,6-sialyltransferase 1",6480
"STAR",9606,104277,"Heat-stable enterotoxin receptor",6770
"STARD7",9606,109568,"StAR-related lipid transfer protein 7, mitochondrial",56910
"STAT1",9606,102409,"Signal transducer and activator of transcription 1-alpha/beta",6772
"STAT3",9606,11472,"Signal transducer and activator of transcription 3",6774
"STAT5A",9606,101178,"Signal transducer and activator of transcription 5A",6776
"STAT5B",9606,101347,"Signal transducer and activator of transcription 5B",6777
"STAT6",9606,101176,"Signal transducer and activator of transcription 6",6778
"STK10",9606,30006,"Serine/threonine-protein kinase 10",6793
"STK11",9606,101032,"Serine/threonine-protein kinase 11",6794
"STK16",9606,30004,"Serine/threonine-protein kinase 16",8576
"STK17A",9606,30045,"Serine/threonine-protein kinase 17A",9263
"STK17B",9606,30005,"Serine/threonine-protein kinase 17B",9262
"STK24",9606,101056,"Serine/threonine-protein kinase 24",8428
"STK25",9606,101231,"Serine/threonine-protein kinase 25",10494
"STK26",9606,101613,"Serine/threonine-protein kinase MST4",51765
"STK3",9606,10277,"Serine/threonine-protein kinase MST2",6788
"STK3",9606,101056,"Serine/threonine-protein kinase 24",6788
"STK32A",9606,102774,"Serine/threonine-protein kinase 32A",202374
"STK32B",9606,101607,"Serine/threonine-protein kinase 32B",55351
"STK32C",9606,101180,"Serine/threonine-protein kinase 32C",282974
"STK33",9606,101410,"Serine/threonine-protein kinase 33",65975
"STK35",9606,101270,"Serine/threonine-protein kinase 35",140901
"STK36",9606,30041,"Serine/threonine-protein kinase 36",27148
"STK38",9606,103095,"Serine/threonine-protein kinase 38",11329
"STK38L",9606,30048,"Serine/threonine-protein kinase 38-like",23012
"STK39",9606,103437,"STE20/SPS1-related proline-alanine-rich protein kinase",27347
"STK4",9606,30024,"Serine/threonine-protein kinase MST1",6789
"STRADA",9606,104278,"STE20-related kinase adapter protein alpha",92335
"STS",9606,11267,"Steryl-sulfatase",412
"SUCNR1",9606,105189,"Succinate receptor 1",56670
"SUFU",9606,100971,"Suppressor of fused homolog",51684
"SULT1A1",9606,104076,"Sulfotransferase 1A1",6817
"SULT1A2",9606,104077,"Sulfotransferase 1A2",6799
"SULT1A3",9606,104078,"Sulfotransferase 1A3/1A4",6818
"SULT1B1",9606,104079,"Sulfotransferase family cytosolic 1B member 1",27284
"SULT1C2",9606,104081,"Sulfotransferase 1C4",6819
"SULT1C4",9606,104081,"Sulfotransferase 1C4",27233
"SULT1E1",9606,12729,"Estrogen sulfotransferase",6783
"SULT2A1",9606,10124,"Alcohol sulfotransferase",6822
"SULT2B1",9606,104082,"Sulfotransferase family cytosolic 2B member 1",6820
"SULT4A1",9606,104083,"Sulfotransferase 4A1",25830
"SUMO1",9606,105124,"Small ubiquitin-related modifier 1",7341
"SUMO2",9606,105129,"Small ubiquitin-related modifier 2",6613
"SUPV3L1",9606,18003,"Suv3 helicase",6832
"SUV39H1",9606,104198,"Histone-lysine N-methyltransferase SUV39H1",6839
"SUV39H2",9606,104257,"Histone-lysine N-methyltransferase SUV39H2",79723
"SUZ12",9606,108402,"EZH2/SUZ12/EED/RBBP7/RBBP4",23512
"SUZ12",9606,108142,"EZH2/SUZ12/EED complex",23512
"SUZ12",9606,108143,"EZH1/SUZ12/EED/AEBP2/RBBP4 complex",23512
"SYK",9606,10906,"Tyrosine-protein kinase SYK",6850
"TAAR1",9606,101361,"Trace amine-associated receptor 1",134864
"TAB1",9606,101031,"Mitogen-activated protein kinase kinase kinase 7-interacting protein 1",10454
"TAB1",9606,107925,"TAK1/TAB1",10454
"TACR1",9606,250,"Neurokinin 1 receptor",6869
"TACR2",9606,10184,"Neurokinin 2 receptor",6865
"TACR3",9606,10982,"Neurokinin 3 receptor",6870
"TAF1",9606,108248,"Transcription initiation factor TFIID subunit 1",6872
"TAF1L",9606,108001,"Transcription initiation factor TFIID subunit 1-like",138474
"TAOK1",9606,101131,"Serine/threonine-protein kinase TAO1",57551
"TAOK2",9606,103140,"Serine/threonine-protein kinase TAO2",9344
"TAOK3",9606,101506,"Serine/threonine-protein kinase TAO3",51347
"TARDBP",9606,105693,"TAR DNA-binding protein 43",23435
"TARS",9606,12399,"Threonyl-tRNA synthetase",6897
"TAS2R31",9606,104544,"Taste receptor type 2 member 31",259290
"TASP1",9606,102782,"Threonine aspartase 1",55617
"TAT",9606,10725,"Tyrosine aminotransferase",6898
"TBK1",9606,107912,"IKK epsilon/TBK1",29110
"TBK1",9606,100856,"Serine/threonine-protein kinase TBK1",29110
"TBX5",9606,103929,"T-box transcription factor TBX5",6910
"TBXA2R",9606,246,"Thromboxane A2 receptor",6915
"TBXAS1",9606,248,"Thromboxane-A synthase",6916
"TDO2",9606,11356,"Tryptophan 2,3-dioxygenase",6999
"TDP1",9606,103069,"Tyrosyl-DNA phosphodiesterase 1",55775
"TDP2",9606,105247,"Tyrosyl-DNA phosphodiesterase 2",51567
"TEC",9606,100418,"Tyrosine-protein kinase TEC",7006
"TEC",9606,100418,"Tyrosine-protein kinase TEC",100124696
"TEC",9606,104477,"Nuclear receptor subfamily 4 group A member 3",7006
"TEC",9606,104477,"Nuclear receptor subfamily 4 group A member 3",100124696
"TEK",9606,105065,"Vascular endothelial growth factor receptor 2 and tyrosine-protein kinase TIE-2 (KDR and TIE2)",7010
"TEK",9606,12913,"Tyrosine-protein kinase TIE-2",7010
"TERT",9606,12622,"Telomerase reverse transcriptase",7015
"TESK1",9606,101030,"Dual specificity testis-specific protein kinase 1",7016
"TESK2",9606,104600,"Dual specificity testis-specific protein kinase 2",10420
"TF",9606,10866,"Serotransferrin",7018
"TGFB1",9606,104258,"Transforming growth factor beta-1",7040
"TGFBR1",9606,13004,"TGF-beta receptor type I",7046
"TGFBR2",9606,100075,"TGF-beta receptor type II",7048
"TGM1",9606,11483,"Protein-glutamine gamma-glutamyltransferase K",7051
"TGM2",9606,12109,"Protein-glutamine gamma-glutamyltransferase",7052
"TGM3",9606,11476,"Protein-glutamine glutamyltransferase E",7053
"TGM6",9606,104673,"Protein-glutamine gamma-glutamyltransferase 6",343641
"TH",9606,39,"Tyrosine 3-hydroxylase",7054
"THPO",9606,103689,"Thrombopoietin",7066
"THRA",9606,104987,"Thyroid hormone receptor",7067
"THRA",9606,59,"Thyroid hormone receptor alpha",7067
"THRB",9606,271,"Thyroid hormone receptor beta-1",7068
"THRB",9606,104987,"Thyroid hormone receptor",7068
"TIAM1",9606,108411,"Ras-related C3 botulinum toxin substrate 1/T-lymphoma invasion and metastasis-inducing protein 1",7074
"TIE1",9606,100906,"Tyrosine-protein kinase receptor Tie-1",7075
"TIPARP",9606,107590,"TCDD-inducible poly [ADP-ribose] polymerase",25976
"TK1",9606,10125,"Thymidine kinase, cytosolic",7083
"TK2",9606,100293,"Thymidine kinase, mitochondrial",7084
"TKT",9606,101079,"Discoidin domain-containing receptor 2",7086
"TKT",9606,10769,"Transketolase",7086
"TLK1",9606,100969,"Serine/threonine-protein kinase tousled-like 1",9874
"TLK2",9606,101179,"Serine/threonine-protein kinase tousled-like 2",11011
"TLR2",9606,100486,"Toll-like receptor 2",7097
"TLR3",9606,103039,"Toll-like receptor 3",7098
"TLR4",9606,107938,"Toll-like receptor 4/MD-2",7099
"TLR4",9606,100444,"Toll-like receptor 4",7099
"TLR5",9606,105414,"Toll-like receptor 5",7100
"TLR7",9606,108144,"TLR7 and TLR8",51284
"TLR7",9606,101608,"Toll-like receptor 7",51284
"TLR8",9606,101568,"Toll-like receptor 8",51311
"TLR8",9606,108144,"TLR7 and TLR8",51311
"TLR9",9606,101567,"Toll-like receptor 9",54106
"TMPRSS11D",9606,104218,"Transmembrane protease serine 11D",9407
"TMPRSS15",9606,103991,"Enteropeptidase",5651
"TMPRSS2",9606,104220,"Transmembrane protease serine 2",7113
"TMPRSS3",9606,105644,"Transmembrane protease serine 4",64699
"TMPRSS4",9606,105644,"Transmembrane protease serine 4",56649
"TMPRSS6",9606,104219,"Transmembrane protease serine 6",164656
"TNF",9606,185,"TNF-alpha",7124
"TNFRSF10A",9606,12693,"TRAIL receptor-1",8797
"TNFRSF10B",9606,103092,"Tumor necrosis factor receptor superfamily member 10B",8795
"TNFRSF1A",9606,10806,"Tumor necrosis factor receptor R1",7132
"TNFSF10",9606,101343,"Tumor necrosis factor ligand superfamily member 10",8743
"TNIK",9606,30047,"TRAF2- and NCK-interacting kinase",23043
"TNK1",9606,100951,"Non-receptor tyrosine-protein kinase TNK1",8711
"TNK2",9606,30023,"Tyrosine kinase non-receptor protein 2",10188
"TNKS",9606,101462,"Tankyrase-1",8658
"TNKS2",9606,102783,"Tankyrase-2",80351
"TNNC1",9606,104786,"Troponin, cardiac muscle",7134
"TNNC1",9606,104786,"Troponin, cardiac muscle",7134
"TNNI3",9606,104786,"Troponin, cardiac muscle",7137
"TNNI3K",9606,101130,"Serine/threonine-protein kinase TNNI3K",51086
"TNNT2",9606,104786,"Troponin, cardiac muscle",7139
"TOP1",9606,62,"DNA topoisomerase I",7150
"TOP2A",9606,63,"DNA topoisomerase II alpha",7153
"TOP2A",9606,104727,"DNA topoisomerase II",7153
"TOP2B",9606,104727,"DNA topoisomerase II",7155
"TOP2B",9606,12026,"DNA topoisomerase II beta",7155
"TOPBP1",9606,11683,"Topoisomerase (DNA) II binding protein 1",11073
"TP53",9606,105506,"Tumour suppressor protein p53/Mdm4",7157
"TP53",9606,104305,"Tumour suppressor p53/oncoprotein Mdm2",7157
"TP53",9606,20053,"Cellular tumor antigen p53",7157
"TP53BP1",9606,107658,"Tumor suppressor p53-binding protein 1",7158
"TP53RK",9606,104434,"TP53-regulating kinase",112858
"TPH1",9606,101287,"Tryptophan 5-hydroxylase 1",7166
"TPH2",9606,101189,"Tryptophan 5-hydroxylase 2",121278
"TPI1",9606,10154,"Triosephosphate isomerase",7167
"TPK1",9606,102784,"Thiamin pyrophosphokinase 1",27010
"TPMT",9606,12702,"Thiopurine S-methyltransferase",7172
"TPO",9606,40,"Thyroid peroxidase",7173
"TPSAB1",9606,104777,"Tryptase",7177
"TPSAB1",9606,12703,"Tryptase beta-1",7177
"TPSD1",9606,104777,"Tryptase",23430
"TPSG1",9606,12857,"Tryptase gamma",25823
"TPSG1",9606,104777,"Tryptase",25823
"TPST2",9606,11502,"Protein-tyrosine sulfotransferase 2",8459
"TPX2",9606,100970,"Targeting protein for Xklp2",22974
"TRAF6",9606,109817,"TNF receptor-associated factor 6",7189
"TRAM1",9606,103768,"Nuclear receptor coactivator 3",23471
"TRAM1",9606,104746,"Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3",23471
"TRAP1",9606,103061,"Heat shock protein 75 kDa, mitochondrial",10131
"TREH",9606,10827,"Trehalase",11181
"TRHR",9606,260,"Thyrotropin-releasing hormone receptor",7201
"TRIM24",9606,107998,"Transcription intermediary factor 1-alpha",8805
"TRIM33",9606,105347,"E3 ubiquitin-protein ligase TRIM33",51592
"TRPA1",9606,101412,"Transient receptor potential cation channel subfamily A member 1",8989
"TRPC3",9606,107641,"Short transient receptor potential channel 3",7222
"TRPC5",9606,103525,"Short transient receptor potential channel 5",7224
"TRPC6",9606,107640,"Short transient receptor potential channel 6",7225
"TRPC7",9606,103516,"Transient receptor potential cation channel subfamily M member 2",57113
"TRPM2",9606,103516,"Transient receptor potential cation channel subfamily M member 2",7226
"TRPM6",9606,103789,"Transient receptor potential cation channel subfamily M member 6",140803
"TRPM8",9606,103167,"Transient receptor potential cation channel subfamily M member 8",79054
"TRPV1",9606,10260,"Vanilloid receptor",7442
"TRPV2",9606,101052,"Transient receptor potential cation channel subfamily V member 2",51393
"TRPV3",9606,101224,"Transient receptor potential cation channel subfamily V member 3",162514
"TRPV4",9606,11847,"Transient receptor potential cation channel subfamily V member 4",59341
"TRPV6",9606,103784,"Transient receptor potential cation channel subfamily V member 6",55503
"TSG101",9606,102788,"Tumor susceptibility gene 101 protein",7251
"TSHR",9606,78,"Thyroid stimulating hormone receptor",7253
"TSPO",9606,101532,"Translocator protein",706
"TSSK1B",9606,101408,"Testis-specific serine/threonine-protein kinase 1",83942
"TSSK2",9606,102391,"Testis-specific serine/threonine-protein kinase 2",23617
"TSSK3",9606,109599,"Testis-specific serine/threonine-protein kinase 3",81629
"TSSK6",9606,109904,"Testis-specific serine/threonine-protein kinase 6",83983
"TTBK1",9606,104387,"Tau-tubulin kinase 1",84630
"TTBK2",9606,109480,"Tau-tubulin kinase 2",146057
"TTK",9606,30011,"Dual specificity protein kinase TTK",7272
"TTL",9606,101228,"Tubulin--tyrosine ligase",150465
"TTR",9606,12704,"Transthyretin",7276
"TUBA1A",9606,104766,"Tubulin",7846
"TUBA1B",9606,104766,"Tubulin",10376
"TUBA1C",9606,104766,"Tubulin",84790
"TUBA3D",9606,104766,"Tubulin",113457
"TUBA3E",9606,104766,"Tubulin",112714
"TUBA4A",9606,104766,"Tubulin",7277
"TUBB",9606,10788,"Tubulin beta-5 chain",203068
"TUBB",9606,104766,"Tubulin",203068
"TUBB1",9606,104766,"Tubulin",81027
"TUBB1",9606,12046,"Tubulin beta-1 chain",81027
"TUBB2A",9606,104766,"Tubulin",7280
"TUBB2B",9606,104766,"Tubulin",347733
"TUBB3",9606,104766,"Tubulin",10381
"TUBB3",9606,10893,"Tubulin beta-3 chain",10381
"TUBB4A",9606,104766,"Tubulin",10382
"TUBB4B",9606,33,"Tubulin beta-2 chain",10383
"TUBB4B",9606,104766,"Tubulin",10383
"TUBB6",9606,104766,"Tubulin",84617
"TUBB8",9606,104766,"Tubulin",347688
"TXK",9606,100424,"Tyrosine-protein kinase TXK",7294
"TXN",9606,104492,"Thioredoxin",7295
"TXN2",9606,105483,"Thioredoxin, mitochondrial",25828
"TXNRD1",9606,104858,"Thioredoxin reductase",7296
"TXNRD1",9606,172,"Thioredoxin reductase 1",7296
"TXNRD2",9606,104858,"Thioredoxin reductase",10587
"TXNRD3",9606,104858,"Thioredoxin reductase",114112
"TYK2",9606,108406,"JAK2/TYK2",7297
"TYK2",9606,12694,"Tyrosine-protein kinase TYK2",7297
"TYK2",9606,108404,"JAK1/JAK2/TYK2",7297
"TYK2",9606,108405,"JAK1/TYK2",7297
"TYMP",9606,11723,"Thymidine phosphorylase",1890
"TYMS",9606,28,"Thymidylate synthase",7298
"TYR",9606,73,"Tyrosinase",7299
"TYRO3",9606,100912,"Tyrosine-protein kinase receptor TYRO3",7301
"UBA1",9606,101378,"Ubiquitin-like modifier-activating enzyme 1",7317
"UBA2",9606,108146,"SUMO E1/E2",10054
"UBA2",9606,104759,"SUMO-activating enzyme",10054
"UBA5",9606,104507,"Ubiquitin-like modifier-activating enzyme 5",79876
"UBE2I",9606,103987,"SUMO-conjugating enzyme UBC9",7329
"UBE2I",9606,108146,"SUMO E1/E2",7329
"UBE2N",9606,101440,"Ubiquitin-conjugating enzyme E2 N",7334
"UBLCP1",9606,109454,"Ubiquitin-like domain-containing CTD phosphatase 1",134510
"UCHL1",9606,102792,"Ubiquitin carboxyl-terminal hydrolase isozyme L1",7345
"UCHL3",9606,102793,"Ubiquitin carboxyl-terminal hydrolase isozyme L3",7347
"UCK1",9606,102431,"Uridine-cytidine kinase 1",83549
"UCK2",9606,10055,"Uridine-cytidine kinase 2",7371
"UGCG",9606,286,"Ceramide glucosyltransferase",7357
"UGT1A1",9606,103619,"UDP-glucuronosyltransferase 1-1",54658
"UGT1A10",9606,104088,"UDP-glucuronosyltransferase 1-10",54575
"UGT1A3",9606,109701,"UDP-glucuronosyltransferase 1-3",54659
"UGT1A4",9606,12866,"UDP-glucuronosyltransferase 1A4",54657
"UGT1A6",9606,104084,"UDP-glucuronosyltransferase 1-6",54578
"UGT1A7",9606,104085,"UDP-glucuronosyltransferase 1-7",54577
"UGT1A8",9606,104086,"UDP-glucuronosyltransferase 1-8",54576
"UGT1A9",9606,104087,"UDP-glucuronosyltransferase 1-9",54600
"UGT2A1",9606,104089,"UDP-glucuronosyltransferase 2A1",10941
"UGT2A2",9606,104089,"UDP-glucuronosyltransferase 2A1",574537
"UGT2B10",9606,102795,"UDP-glucuronosyltransferase 2B10",7365
"UGT2B11",9606,102794,"UDP-glucuronosyltransferase 2B4",10720
"UGT2B15",9606,102796,"UDP-glucuronosyltransferase 2B15",7366
"UGT2B17",9606,100670,"UDP-glucuronosyltransferase 2B17",7367
"UGT2B28",9606,102797,"UDP-glucuronosyltransferase 2B28",54490
"UGT2B4",9606,102794,"UDP-glucuronosyltransferase 2B4",7363
"UGT2B7",9606,100637,"UDP-glucuronosyltransferase 2B7",7364
